form	lemma	POS	morph
coups	coup	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
poing	poing	NOMcom	NOMB.=s|GENRE=m
auoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
interrompuë	interrompre	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
demanda	demander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
ieune	jeune	ADJqua	NOMB.=s|GENRE=m
Comedien	comédien	NOMpro	NOMB.=s|GENRE=m
ſi	si	CONsub	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
troupe	troupe	NOMcom	NOMB.=s|GENRE=f
n’	ne	ADVneg	MORPH=empty
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
compoſée	composer	VERppe	NOMB.=s|GENRE=f
que	que	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
Mademoiſelle	mademoiselle	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Cauerne	caverne	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Monſieur	monsieur	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Rancune	rancune	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Noſtre	notre	DETpos	PERS.=1|NOMB.=p|GENRE=f
troupe	troupe	NOMcom	NOMB.=s|GENRE=f
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
auſſi	aussi	ADVgen	MORPH=empty
complette	complet	ADJqua	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
celle	celui	PROdem	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Prince	prince	NOMpro	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
Orange	Orange	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
Alteſſe	altesse	NOMpro	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
Eſpernon	Épernon	NOMpro	NOMB.=s|GENRE=x
:	:	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
diſgrace	disgrâce	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
arriuée	arriver	VERppe	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
Tours	Tours	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
noſtre	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
eſtourdy	étourdir	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Portier	portier	NOMpro	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tué	tuer	VERppe	NOMB.=s|GENRE=m
vn	un	DETndf	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Fuzeliers	fuselier	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Intendant	intendant	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Prouince	province	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
auons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
eſté	être	VERppe	NOMB.=s|GENRE=m
contraints	contraindre	VERppe	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
ſauuer	sauver	VERinf	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
pied	pied	NOMcom	NOMB.=s|GENRE=m
chauſſé	chausser	VERppe	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
nud	nu	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
en	en	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
eſquipage	équipage	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
voyez	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
Ces	ce	DETdem	NOMB.=p|GENRE=m
Fuzeliers	fuselier	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Monſieur	monsieur	NOMpro	NOMB.=s|GENRE=m
l’	le	DETdef	NOMB.=s|GENRE=m
Intendant	intendant	NOMpro	NOMB.=s|GENRE=m
en	en	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m
autant	autant	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Fleſche	flèche	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Rappiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
feu	feu	NOMcom	NOMB.=s|GENRE=m
ſainct	saint	ADJqua	NOMB.=s|GENRE=m
Antoine	Antoine	NOMpro	NOMB.=s|GENRE=m
les	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
arde	ardre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Tripotiere	tripotier	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
cauſe	cause	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
n’	ne	ADVneg	MORPH=empty
aurons	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
pas	pas	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Comedie	comédie	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
tiendroit	tenir	VERcjg	MODE=con|PERS.=3|NOMB.=s
pas	pas	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
,	,	PONfbl	MORPH=empty
répondit	répondre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
vieil	vieux	ADJqua	NOMB.=s|GENRE=m
Comedien	comédien	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſi	si	CONsub	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
auions	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f
clefs	clef	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
coffres	coffre	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
auoir	avoir	VERinf	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
habits	habit	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
diuertirions	divertir	VERcjg	MODE=con|PERS.=1|NOMB.=p
quatre	quatre	DETcar	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
cinq	cinq	DETcar	NOMB.=p|GENRE=m
iours	jour	NOMcom	NOMB.=p|GENRE=m
Meſieurs	monsieur	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ville	ville	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
deuant	devant	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
gagner	gagner	VERinf	MORPH=empty
Alençon	Alençon	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
le	le	DETdef	NOMB.=s|GENRE=m
reſte	reste	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Troupe	troupe	NOMpro	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
rendez-vous	rendez-vous	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
reſponſe	réponse	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Comedien	comédien	NOMpro	NOMB.=s|GENRE=m
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ouurir	ouvrir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
oreilles	oreille	NOMcom	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
La	le	NOMpro	NOMB.=s|GENRE=f
Rappiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
offrit	offrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vne	un	DETndf	NOMB.=s|GENRE=f
vieille	vieux	ADJqua	NOMB.=s|GENRE=f
robe	robe	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Cauerne	caverne	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Tripotiere	tripotier	NOMpro	NOMB.=s|GENRE=f
deux	deux	DETcar	NOMB.=p|GENRE=f
ou	ou	CONcoo	MORPH=empty
trois	trois	DETcar	NOMB.=p|GENRE=f
paires	paire	NOMcom	NOMB.=p|GENRE=f
d’	de	PRE	MORPH=empty
habits	habit	NOMcom	NOMB.=p|GENRE=m
qu’	que	PROrel	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
gage	gage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
à	à	PRE	MORPH=empty
Deſtin	destin	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Rancune	rancune	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
adiouſta	ajouter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
quelqu’	quelque	DETind	NOMB.=s|GENRE=m
vn	un	PROind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
compagnie	compagnie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
n'	ne	ADVneg	MORPH=empty
eſtes	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
que	que	ADVgen	MORPH=empty
trois	trois	PROcar	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
I'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ioüé	jouer	VERppe	NOMB.=s|GENRE=m
vne	un	DETndf	NOMB.=s|GENRE=f
piece	pièce	NOMcom	NOMB.=s|GENRE=f
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
ſeul	seul	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Rancune	rancune	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
meſme	même	DETind	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
Roy	roi	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Reyne	reine	NOMpro	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Ambaſſadeur	ambassadeur	NOMpro	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
parlois	parler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
en	en	PRE	MORPH=empty
fauſſet	fausset	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
quand	quand	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
faiſois	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Reyne	reine	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ie	je	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
parlois	parler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
nez	nez	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Ambaſſadeur	ambassadeur	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
tournois	tourner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
vers	vers	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
Couronne	couronne	NOMpro	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
poſois	poser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
ſur	sur	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
chaiſe	chaise	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Roy	roi	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
reprenois	reprendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
ſiege	siège	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
Couronne	couronne	NOMpro	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
grauité	gravité	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
groſſiſſant	grossir	VERppa	NOMB.=x|GENRE=x
vn	un	DETndf	NOMB.=s|GENRE=m
peu	peu	PROind	NOMB.=s|GENRE=m
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
ainſi	ainsi	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
ſoit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ſi	si	CONsub	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
voulez	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
contenter	contenter	VERinf	MORPH=empty
noſtre	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
Charretier	charretier	NOMpro	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
payer	payer	VERinf	MORPH=empty
noſtre	notre	DETpos	PERS.=1|NOMB.=p|GENRE=f
deſpence	dépense	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
hoſtellerie	hôtellerie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
fourniſſez	fournir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vos	votre	DETpos	PERS.=2|NOMB.=p|GENRE=m
habits	habit	NOMcom	NOMB.=p|GENRE=m
&	et	CONcoo	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
jouërons	jouer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
deuant	devant	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
nuit	nuit	NOMcom	NOMB.=s|GENRE=f
vienne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
irons	aller	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
boire	boire	VERinf	MORPH=empty
auec	avec	PRE	MORPH=empty
voſtre	votre	DETpos	PERS.=2|NOMB.=p|GENRE=f
permiſſion	permission	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
repoſer	reposer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
auons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m
vne	un	DETndf	NOMB.=s|GENRE=f
grande	grand	ADJqua	NOMB.=s|GENRE=f
iournée	journée	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
party	parti	NOMcom	NOMB.=s|GENRE=m
pleut	plaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
compagnie	compagnie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Diable	diable	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Rappiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
qui	qui	PROrel	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
auiſoit	aviser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
touſiours	toujours	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=f
malice	malice	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
falloit	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
point	point	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=m
habits	habit	NOMcom	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
deux	deux	DETcar	NOMB.=p|GENRE=m
ieunes	jeune	ADJqua	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ville	ville	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ioüoient	jouer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
vne	un	DETndf	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Tripot	tripot	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
Mademoiſelle	mademoiselle	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Cauerne	caverne	NOMpro	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
habit	habit	NOMcom	NOMB.=s|GENRE=m
ordinaire	ordinaire	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
pourroit	pouvoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
paſſer	passer	VERinf	MORPH=empty
pour	pour	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=x
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
voudroit	vouloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
Comedie	comédie	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Auſſi	aussi	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
toſt	tôt	ADVgen	MORPH=empty
dit	dire	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
auſſi	aussi	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
toſt	tôt	ADVgen	MORPH=empty
fait	faire	VERppe	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
en	en	PRE	MORPH=empty
moins	moins	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
demy	demi	ADJqua	NOMB.=s|GENRE=m
quart	quart	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
heure	heure	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Comediens	comédien	NOMpro	NOMB.=p|GENRE=m
eurent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
beu	boire	VERppe	NOMB.=s|GENRE=m
chacun	chacun	DETind	NOMB.=s|GENRE=m
deux	deux	DETcar	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
trois	trois	DETcar	NOMB.=p|GENRE=m
coups	coup	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
furent	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
traueſtis	travestir	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
aſſemblée	assemblée	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
groſſie	grossir	VERppe	NOMB.=s|GENRE=f
ayant	avoir	VERppa	NOMB.=x|GENRE=x
pris	prendre	VERppe	NOMB.=s|GENRE=m
place	place	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
chambre	chambre	NOMcom	NOMB.=s|GENRE=f
haute	haut	ADJqua	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
vit	voir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
derriere	derrière	ADVgen	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
drap	drap	NOMcom	NOMB.=s|GENRE=m
ſalle	sale	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=x
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
leua	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
