form	lemma	POS	morph
rendit	rendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
maiſtre	maître	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Cyclades	Cyclades	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Dele	Délos	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Negrepont	Négrepont	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
d’	de	PRE	MORPH=empty
Athenes	Athènes	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f
Provrinces	province	NOMpro	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Pompée	Pompée	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
auſſi	aussi	ADVgen	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
Voyageur	voyageur	NOMpro	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
Capitaine	capitaine	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
tousjours	toujours	ADVgen	MORPH=empty
muni	munir	VERppe	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Itineraires	itinéraire	NOMpro	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
facilliter	faciliter	VERinf	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
conqueites	conquête	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
combattre	combattre	VERinf	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
ennemis	ennemi	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
merveille	merveille	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
remit	remettre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ſi	si	ADVgen	MORPH=empty
facilement	facilement	ADVgen	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Eſpagne	Espagne	NOMpro	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
obeiſſance	obéissance	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Romains	romain	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vainquit	vaincre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
deux	deux	DETcar	MORPH=empty
fois	fois	NOMcom	NOMB.=p|GENRE=f
Mithridate	Mithridate	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
trois	trois	DETcar	MORPH=empty
fois	fois	NOMcom	NOMB.=p|GENRE=f
Tigranes	Tigranes	NOMpro	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
s'	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dompta	dompter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Herode	Hérode	NOMpro	NOMB.=s|GENRE=m
Roy	roi	NOMpro	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
Albanie	Albanie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Roy	roi	NOMpro	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Iberiens	ibérien	NOMpro	NOMB.=p|GENRE=m
Artaxés	artaxé	NOMpro	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
s'	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
conquit	conquérir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
avec	avec	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
Royaumes	royaume	NOMpro	NOMB.=p|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
Syrie	Syrie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Phænicie	Phénicie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ſurmonta	surmonter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
Ituriens	iturien	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Arabes	arabe	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Juifs	juif	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſix	six	DETcar	MORPH=empty
autres	autre	ADJind	NOMB.=p|GENRE=f
Nations	nation	NOMpro	NOMB.=p|GENRE=f
voiſines	voisin	ADJqua	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
defit	défaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
juſques	jusque	PRE	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
nombre	nombre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
vingt	vingt	DETcar	MORPH=empty
-	-	PONfbl	MORPH=empty
deux	deux	DETcar	MORPH=empty
Rois	roi	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
prit	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mil	mil	DETcar	MORPH=empty
ſix	six	DETcar	MORPH=empty
cent	cent	DETcar	MORPH=empty
trente	trente	DETcar	MORPH=empty
-	-	PONfbl	MORPH=empty
huit	huit	DETcar	MORPH=empty
Villes	ville	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n’	ne	ADVneg	MORPH=empty
employa	employer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
momens	moment	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
vie	vie	NOMcom	NOMB.=s|GENRE=f
qu’	que	PROrel	MORPH=empty
à	à	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
ſubjets	sujet	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
malheureux	malheureux	NOMcom	NOMB.=p|GENRE=m
des	un	DETndf	NOMB.=p|GENRE=m
ennemis	ennemi	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Republique	république	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Felix	Félix	NOMpro	NOMB.=s|GENRE=m
Malleolus	Malleolus	NOMpro	NOMB.=s|GENRE=x
dans	dans	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
Traité	traité	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Nobleſſe	noblesse	NOMpro	NOMB.=s|GENRE=f
aſſeure	assurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
eu	avoir	VERppe	NOMB.=s|GENRE=m
entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
mains	main	NOMcom	NOMB.=p|GENRE=f
une	un	DETndf	NOMB.=s|GENRE=f
deſcription	description	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
ancien	ancien	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
commencée	commencer	VERppe	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
Jules	Jules	NOMpro	NOMB.=p|GENRE=m
Ceſar	César	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
achevée	achever	VERppe	NOMB.=s|GENRE=f
ſous	sous	NOMcom	MORPH=empty
Auguſte	Auguste	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
accorde	accorder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avec	avec	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu’	que	PROrel	MORPH=empty
Ethicus	Ethicus	NOMpro	NOMB.=s|GENRE=m
Autheur	auteur	NOMpro	NOMB.=s|GENRE=m
ancien	ancien	ADJqua	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
Coſmographie	cosmographie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
ſous	sous	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
regnes	règne	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Jules	Jules	NOMpro	NOMB.=p|GENRE=m
&	et	CONcoo	MORPH=empty
d’	de	PRE	MORPH=empty
Auguſte	Auguste	NOMpro	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
ordre	ordre	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Senat	sénat	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
envoya	envoyer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
l’	le	DETdef	NOMB.=s|GENRE=m
univers	univers	NOMcom	NOMB.=s|GENRE=m
des	un	DETndf	NOMB.=p|GENRE=m
Geographes	géographe	NOMpro	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
faire	faire	VERinf	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
deſcription	description	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=f
Evangile	évangile	NOMpro	NOMB.=s|GENRE=f
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
apprend	apprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
lors	lors	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
autres	autre	ADJind	NOMB.=p|GENRE=f
Provinces	province	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
diverſes	divers	ADJqua	NOMB.=p|GENRE=f
perſonnes	personne	NOMcom	NOMB.=p|GENRE=f
travailloient	travailler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
deſſein	dessein	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
découvrit	découvrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Judée	Judée	NOMpro	NOMB.=s|GENRE=f
ſous	sous	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Preſidens	président	NOMpro	NOMB.=p|GENRE=m
Cirinus	Cirinus	NOMpro	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
Quirinus	Quirinus	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Cette	ce	DETdem	NOMB.=s|GENRE=f
deſcription	description	NOMcom	NOMB.=s|GENRE=f
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
depuis	depuis	PRE	MORPH=empty
diligemment	diligemment	ADVgen	MORPH=empty
conſervée	conserver	VERppe	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
augmentée	augmenter	VERppe	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
corrigée	corriger	VERppe	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
divers	divers	ADJqua	NOMB.=p|GENRE=m
Empereurs	empereur	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ſelon	selon	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
diverſes	divers	ADJqua	NOMB.=p|GENRE=f
occaſions	occasion	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
en	en	PROadv	MORPH=empty
preſenterent	présenter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Auguſte	Auguste	NOMpro	NOMB.=s|GENRE=m
prit	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
méme	même	ADJind	NOMB.=s|GENRE=m
plaiſir	plaisir	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
décrire	décrire	VERinf	MORPH=empty
ſoigneuſement	soigneusement	ADVgen	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Italie	Italie	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
aprés	après	PRE	NOMB.=p|GENRE=m
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
diviſée	diviser	VERppe	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
diverſes	divers	ADJqua	NOMB.=p|GENRE=f
Regions	région	NOMpro	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
meſme	même	ADJind	NOMB.=s|GENRE=m
voulant	vouloir	VERppa	NOMB.=x|GENRE=x
envoyer	envoyer	VERinf	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
fils	fils	NOMcom	NOMB.=s|GENRE=m
Caius	Caius	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
Orient	orient	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
marcher	marcher	VERinf	MORPH=empty
devant	devant	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
un	un	DETndf	NOMB.=s|GENRE=m
tres	très	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
excellent	excellent	ADJqua	NOMB.=s|GENRE=m
Geographe	géographe	NOMpro	NOMB.=s|GENRE=m
nommé	nommer	VERppe	NOMB.=s|GENRE=m
Denis	Denis	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Agrippa	Agrippa	NOMpro	NOMB.=s|GENRE=m
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
Gendre	gendre	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
eſtudioit	étudier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
avec	avec	PRE	MORPH=empty
zele	zèle	NOMcom	NOMB.=s|GENRE=m
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
inclinations	inclination	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
cét	ce	DETdem	NOMB.=s|GENRE=m
Empereur	empereur	NOMpro	NOMB.=s|GENRE=m
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
travailler	travailler	VERinf	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
deſcriptions	description	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
divers	divers	ADJqua	NOMB.=p|GENRE=m
Païs	pays	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
(	(	PONpga	MORPH=empty
ſelon	selon	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
recit	récit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Pline	Pline	NOMpro	NOMB.=s|GENRE=m
)	)	PONpdr	MORPH=empty
comme	comme	CONsub	MORPH=empty
auſſi	aussi	ADVgen	MORPH=empty
Juba	Juba	NOMpro	NOMB.=s|GENRE=m
Roy	roi	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Mauritanie	Mauritanie	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
Empereurs	empereur	NOMpro	NOMB.=p|GENRE=m
Germanicus	Germanicus	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
Trajan	Trajan	NOMpro	NOMB.=s|GENRE=m
non	non	ADVneg	MORPH=empty
moins	moins	ADVgen	MORPH=empty
curieux	curieux	ADJqua	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
Devanciers	devancier	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
employerent	employer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f
bonne	bon	ADJqua	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
connoiſtre	connaître	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Mer	mer	NOMpro	NOMB.=s|GENRE=f
(	(	PONfrt	MORPH=empty
qui	qui	PROrel	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
preſque	presque	ADVgen	MORPH=empty
infinie	infini	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
étenduë	étendue	NOMcom	NOMB.=s|GENRE=f
)	)	PONpdr	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
nature	nature	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
proprietez	propriété	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
mouvemens	mouvement	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
agitations	agitation	NOMcom	NOMB.=p|GENRE=f
(	(	PONpga	MORPH=empty
qui	qui	PROrel	MORPH=empty
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
auſſi	aussi	ADVgen	MORPH=empty
differentes	différent	ADJqua	NOMB.=p|GENRE=f
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
divers	divers	ADJqua	NOMB.=p|GENRE=m
climats	climat	NOMcom	NOMB.=p|GENRE=m
)	)	PONpdr	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
flux	flux	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
reflux	reflux	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bancs	banc	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
briſans	brisant	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
écueils	écueil	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
diverſité	diversité	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
vents	vent	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
donnent	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
mouvement	mouvement	NOMcom	NOMB.=p|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
Vaiſſeaux	vaisseau	NOMpro	NOMB.=p|GENRE=m
y	y	PROadv	MORPH=empty
engagez	engager	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
bref	bref	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
furies	furie	NOMcom	NOMB.=p|GENRE=f
&	et	CONcoo	MORPH=empty
rages	rage	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
remedes	remède	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
ſurmonter	surmonter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Democrite	Démocrite	NOMpro	NOMB.=s|GENRE=m
ût	ut	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
auſſi	aussi	ADVgen	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
telle	tel	ADJind	NOMB.=s|GENRE=f
paſſion	passion	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
découverte	découverte	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
Mers	mer	NOMpro	NOMB.=p|GENRE=f
&	et	CONcoo	MORPH=empty
Païs	pays	NOMpro	NOMB.=p|GENRE=m
étrangers	étranger	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
apres	après	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
Damaſippus	Damasippus	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ceda	céder	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tous	tout	DETind	NOMB.=p|GENRE=m
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
heritages	héritage	NOMcom	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
deux	deux	ADJcar	MORPH=empty
freres	frère	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tranſporta	transporter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
Egypte	Égypte	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
en	en	PRE	MORPH=empty
Chaldée	Chaldée	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Inde	Inde	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Homere	Homère	NOMpro	NOMB.=s|GENRE=m
(	(	PONfrt	MORPH=empty
qui	qui	PROrel	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nommé	nommer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Strabon	Strabon	NOMpro	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
Prince	prince	NOMpro	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Geographes	géographe	NOMpro	NOMB.=p|GENRE=m
)	)	PONpdr	MORPH=empty
ne	ne	ADVneg	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
peu	peu	ADVgen	MORPH=empty
laiſſé	laisser	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
lumieres	lumière	NOMcom	NOMB.=p|GENRE=f
en	en	PRE	MORPH=empty
