form	lemma	POS	morph
fors	fors	PRE	MORPH=empty
Roger	Roger	NOMpro	NOMB.=s|GENRE=m
ſeul	seul	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
pourroit	pouvoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
conquerir	conquérir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Roger	Roger	NOMpro	NOMB.=s|GENRE=m
contraint	contraindre	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſes	son	DETdem	PERS.=3|NOMB.=p|GENRE=f
promeſſes	promesse	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
entre	entrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
lice	lice	NOMcom	NOMB.=s|GENRE=f
auec	avec	PRE	MORPH=empty
extreme	extrême	ADJqua	NOMB.=s|GENRE=m
regret	regret	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
couuert	couvrir	VERppe	NOMB.=s|GENRE=m
des	de_le	DETndf	NOMB.=p|GENRE=f
armes	arme	NOMcom	NOMB.=p|GENRE=f
Imperiales	impérial	NOMpro	NOMB.=p|GENRE=f
comme	comme	CONsub	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
euſt	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
eſté	être	VERppe	NOMB.=s|GENRE=m
Leon	Léon	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
combat	combat	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
&	et	CONcoo	MORPH=empty
ſurmonte	surmonter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Bradamante	Bradamante	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
retire	retirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſaiſi	saisir	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
merueilleuſe	merveilleux	ADJqua	NOMB.=s|GENRE=f
triſteſſe	tristesse	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſur	sur	PRE	MORPH=empty
ſon	son	DETpos	NOMB.=s|GENRE=m
cheual	cheval	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
entre	entre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
fond	fond	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
bois	bois	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
y	y	PROadv	MORPH=empty
confiner	confiner	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Leon	Léon	NOMpro	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f
part	part	NOMcom	NOMB.=s|GENRE=f
ioyeux	joyeux	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
victoire	victoire	NOMcom	NOMB.=s|GENRE=f
va	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
demander	demander	VERinf	MORPH=empty
Bradamante	Bradamante	NOMpro	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
Charlemagne	Charlemagne	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Charlemagne	Charlemagne	NOMpro	NOMB.=s|GENRE=m
baille	bailler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fille	fille	NOMcom	NOMB.=s|GENRE=f
Eleonor	Éléonore	NOMpro	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
Leon	Léon	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
gendre	gendre	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	DETdem	NOMB.=s|GENRE=m
ſuiect	sujet	NOMcom	NOMB.=s|GENRE=m
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fort	fort	ADVgen	MORPH=empty
amplement	amplement	ADVgen	MORPH=empty
diſcouru	discourir	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Arioſte	Arioste	NOMpro	NOMB.=s|GENRE=m
depuis	depuis	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
quarãretroiſieme	quarante-troisième	ADJord	NOMB.=s|GENRE=m
chant	chant	NOMcom	NOMB.=s|GENRE=m
iuſques	jusque	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
fors	fors	PRE	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
regard	regard	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
adiouſtee	ajouter	VERppe	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
autheur	auteur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Entreparleurs	entreparleur	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Charlemagne	Charlemagne	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Nymes	Nymes	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Duc	duc	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Bauieres	Bavière	NOMpro	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Aymon	Aymon	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Beatrix	Béatrix	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Renaud	Renaud	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
Roque	Roque	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Bradamante	Bradamante	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Leon	Léon	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Roger	Roger	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Hippalque	Hippalque	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
Montagne	montagne	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Marphiſe	Marphise	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Baſile	Basile	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Duc	duc	NOMpro	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
Athenes	Athènes	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
Ambaſſadeurs	ambassadeur	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Bulgarie	Bulgarie	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Meliſſe	Melisse	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
BRADAMANTE	Bradamante	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
TRAGECOMEDIE	tragi-comédie	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
ACTE	acte	NOMcom	NOMB.=s|GENRE=m
I	1	ADJcar	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
SCENE	scène	NOMcom	NOMB.=s|GENRE=m
I	1	ADJcar	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Charlemagne	Charlemagne	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
LEs	le	DETdef	NOMB.=p|GENRE=m
ſceptres	sceptre	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
grands	grand	ADJqua	NOMB.=p|GENRE=m
Rois	roi	NOMpro	NOMB.=p|GENRE=m
viennent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
ſupréme	suprême	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m
ceint	ceindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
chefs	chef	NOMcom	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
royal	royal	ADJqua	NOMB.=s|GENRE=m
diadême	diadème	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quand	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
veut	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
regner	régner	VERinf	MORPH=empty
ſur	sur	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Vniuers	univers	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
quand	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
veut	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cheoir	choir	VERinf	MORPH=empty
noſtre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
empire	empire	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
enuers	envers	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Tout	tout	PROind	NOMB.=s|GENRE=n
depend	dépendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=n
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
procede	procéder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
n’	ne	ADVneg	MORPH=empty
auons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
rien	rien	PROind	NOMB.=s|GENRE=n
de	de	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
,	,	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m
tout	tout	PROind	NOMB.=s|GENRE=n
poſſede	posséder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Monarque	monarque	NOMpro	NOMB.=s|GENRE=m
vniuerſel	universel	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſes	son	DETpos	PERS.=1|NOMB.=p|GENRE=m
commandemens	commandement	NOMcom	NOMB.=p|GENRE=m
Font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f
ſpheres	sphère	NOMcom	NOMB.=p|GENRE=f
mouuoir	mouvoir	VERinf	MORPH=empty
&	et	CONcoo	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
elemens	élément	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	mettre	VERppe	NOMB.=s|GENRE=m
ſur	sur	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
chef	chef	NOMcom	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
Françoiſe	français	NOMpro	NOMB.=s|GENRE=f
couronne	couronne	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
toute	tout	DETind	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
eſtonne	étonner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Aigle	aigle	NOMpro	NOMB.=s|GENRE=m
Romain	romain	NOMpro	NOMB.=s|GENRE=m
perche	percher	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
eſtendars	étendard	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Guide	guide	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
eſcadrons	escadron	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
vaillans	vaillant	ADJqua	NOMB.=p|GENRE=m
ſoudars	soudard	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
L’	le	DETdef	NOMB.=s|GENRE=f
Itale	Italie	NOMpro	NOMB.=s|GENRE=f
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
obeit	obéir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ſuperbe	superbe	ADJqua	NOMB.=s|GENRE=f
Alemagne	Allemagne	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Rois	roi	NOMpro	NOMB.=p|GENRE=m
reculez	reculer	VERppe	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
ondeuſe	ondeux	ADJqua	NOMB.=s|GENRE=f
Bretagne	Bretagne	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
chaßé	chasser	VERppe	NOMB.=p|GENRE=m
Ieſus	Jésus	NOMpro	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
Chriſt	Christ	NOMpro	NOMB.=s|GENRE=m
des	de_le	DETndf	NOMB.=p|GENRE=f
terres	terre	NOMcom	NOMB.=p|GENRE=f
Iberides	ibéride	NOMpro	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
Si	si	CONsub	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
riche	riche	ADJqua	NOMB.=s|GENRE=m
Tage	Tage	NOMpro	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
beau	beau	ADJqua	NOMB.=s|GENRE=m
ſable	sable	NOMcom	NOMB.=s|GENRE=m
doré	dorer	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Voyoit	voir	VERcjg	MODE=con|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
Belzebut	Belzébuth	NOMpro	NOMB.=s|GENRE=m
adoré	adorer	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
noſtre	notre	DETpos	NOMB.=s|GENRE=m
vray	vrai	ADJqua	NOMB.=s|GENRE=m
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n
fallut	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
peres	père	NOMcom	NOMB.=p|GENRE=m
Euſſent	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
bien	bien	ADVgen	MORPH=empty
excité	exciter	VERppe	NOMB.=p|GENRE=m
tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=f
dormantes	dormant	VERppa	NOMB.=p|GENRE=f
coleres	colère	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
T'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
euſſent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
bien	bien	ADVgen	MORPH=empty
irrité	irriter	VERppe	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
execrables	exécrable	ADJqua	NOMB.=p|GENRE=m
forfaits	forfait	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Pour	pour	PRE	MORPH=empty
monſtrer	montrer	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſi	si	ADVgen	MORPH=empty
ſanglants	sanglant	ADJqua	NOMB.=p|GENRE=m
effets	effet	NOMcom	NOMB.=p|GENRE=m
!	!	PONfrt	MORPH=empty
Pour	pour	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
aſſuietir	assujettir	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
ceſte	ce	DETdem	NOMB.=s|GENRE=f
gent	gent	NOMcom	NOMB.=s|GENRE=f
Payenne	païen	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
ſouffrir	souffrir	VERinf	MORPH=empty
profaner	profaner	VERinf	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
Egliſe	église	NOMpro	NOMB.=s|GENRE=f
Chreſtienne	chrétien	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Pour	pour	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=f
en	en	PRE	MORPH=empty
corps	corps	NOMcom	NOMB.=s|GENRE=m
mortel	mortel	ADJqua	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Ciel	ciel	NOMpro	NOMB.=s|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
deſcendis	descendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
lauant	laver	VERppa	NOMB.=s|GENRE=x
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
mesfaits	méfait	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
ſang	sang	NOMcom	NOMB.=s|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|CAS=n
reſpandis	répandre	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
!	!	PONfrt	MORPH=empty
Toy	tu	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
Vniuers	univers	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
dont	dont	PROrel	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
dextre	dextre	NOMcom	NOMB.=s|GENRE=f
diuine	divin	ADJqua	NOMB.=s|GENRE=f
A	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
baſti	bâtir	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
formé	former	VERppe	NOMB.=s|GENRE=f
ceſte	ce	DETdem	NOMB.=s|GENRE=f
ronde	rond	ADJqua	NOMB.=s|GENRE=f
machine	machine	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Sans	sans	PRE	MORPH=empty
forme	forme	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
ſans	sans	PRE	MORPH=empty
matiere	matière	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſans	sans	PRE	MORPH=empty
obiect	objet	NOMcom	NOMB.=s|GENRE=m
aucun	aucun	PROind	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Sans	sans	PRE	MORPH=empty
outils	outil	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ſans	sans	PRE	MORPH=empty
ſecours	secours	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
toy	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
qui	qui	PROrel	NOMB.=s|GENRE=x
n’	ne	ADVneg	MORPH=empty
es	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
qu'	que	CONsub	MORPH=empty
vn	un	ADJqua	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
furent	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
contans	content	ADJqua	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
aſſeruir	asservir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
Heſpagnes	Espagne	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
des	de_le	DETndf	NOMB.=p|GENRE=m
hauts	haut	ADJqua	NOMB.=p|GENRE=m
Pyrenez	Pyrénées	NOMpro	NOMB.=p|GENRE=m
franchirent	franchir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f
montagnes	montagne	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
tourbe	tourbe	NOMcom	NOMB.=s|GENRE=f
innombrable	innombrable	ADJqua	NOMB.=s|GENRE=f
ouurirent	ouvrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
deſtroits	détroit	NOMcom	NOMB.=p|GENRE=m
Des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
grands	grand	ADJqua	NOMB.=p|GENRE=m
rochers	rocher	NOMcom	NOMB.=p|GENRE=m
mouſſus	moussu	ADJqua	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
eleuent	élever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ſi	si	ADVgen	MORPH=empty
droits	droit	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
deſcendent	descendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
bord	bord	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
viſte	vite	ADJqua	NOMB.=s|GENRE=f
Garonne	Garonne	NOMpro	NOMB.=s|GENRE=f
Courant	courant	VERppa	NOMB.=s|GENRE=f
dans	dans	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Ocean	océan	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
ſes	son	DETdem	PERS.=3|NOMB.=p|GENRE=f
