form	lemma	POS	morph
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
met	mettre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
deſſus	dessus	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
pair	pair	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
enuie	ennui	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Quand	quand	CONsub	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
ame	âme	NOMcom	NOMB.=s|GENRE=f
ſera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Parque	Parque	NOMpro	NOMB.=s|GENRE=f
rauie	ravir	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Dés	dès	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
franchy	franchir	VERppe	NOMB.=s|GENRE=m
ce	ce	DETdem	NOMB.=s|GENRE=m
naturel	naturel	ADJqua	NOMB.=s|GENRE=m
effort	effort	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Vn	un	DETndf	NOMB.=s|GENRE=m
ſoucy	souci	NOMcom	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
diuin	divin	ADJqua	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
ſaiſira	saisir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
d’	de	PRE	MORPH=empty
abord	abord	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
ioye	joie	NOMcom	NOMB.=s|GENRE=f
en	en	PROadv	MORPH=empty
ſera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
pleinement	pleinement	ADVgen	MORPH=empty
aſſouuie	assouvir	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
foleras	fouler	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
pieds	pied	NOMcom	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
feux	feu	NOMcom	NOMB.=p|GENRE=m
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
deſtins	destin	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
Dieux	dieu	NOMpro	NOMB.=p|GENRE=m
à	à	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
envy	envi	NOMcom	NOMB.=s|GENRE=m
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
feront	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
des	un	DETndf	NOMB.=p|GENRE=m
feſtins	festin	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
ſi	si	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ſoif	soif	NOMcom	NOMB.=s|GENRE=f
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
prẽd	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
ſi	si	CONsub	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
bouche	bouche	NOMcom	NOMB.=s|GENRE=f
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
allume	allumer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Quel	quel	DETint	NOMB.=s|GENRE=m
breuage	breuvage	NOMcom	NOMB.=s|GENRE=m
aſſez	assez	ADVgen	MORPH=empty
doux	doux	ADJqua	NOMB.=s|GENRE=m
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
rire	rire	VERinf	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
estant	être	VERppa	NOMB.=x|GENRE=x
icy	ici	ADVgen	MORPH=empty
bas	bas	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
fais	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
boire	boire	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
plume	plume	NOMcom	NOMB.=s|GENRE=f
Ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
boit	boire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Ciel	ciel	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
delicieux	délicieux	ADJqua	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
A	à	PRE	MORPH=empty
MONSIEVR	monsieur	NOMcom	NOMB.=s|GENRE=m
THEOPHILE	Théophile	NOMpro	NOMB.=s|GENRE=m
DE	de	NOMpro	MORPH=empty
VIAV	Viau	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
Sur	sur	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
Paraphraſe	paraphrase	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Socrate	Socrate	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
Immortalité	immortalité	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
Ame	âme	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
ODE	ode	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
TOY	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
qui	qui	PROrel	MORPH=empty
leuant	lever	VERppa	NOMB.=x|GENRE=x
le	le	DETdef	NOMB.=s|GENRE=m
cœur	cœur	NOMcom	NOMB.=s|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
Cieux	ciel	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Iadis	jadis	ADVgen	MORPH=empty
remercias	remercier	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
Dieux	dieu	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
D’	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
HOMME	homme	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
d'	de	PRE	MORPH=empty
eſtre	être	VERinf	MORPH=empty
GREC	grec	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
SAGE	sage	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
PLATON	Platon	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
Demon	démon	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ſçauoir	savoir	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Si	si	CONsub	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
ombre	ombre	NOMcom	NOMB.=s|GENRE=f
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
conceuoir	concevoir	VERinf	MORPH=empty
L’	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
qu’	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
faict	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
noſtre	notre	DETpos	PERS.=2|NOMB.=p|GENRE=m
âge	âge	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
apprend	apprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
deuoir	devoir	NOMcom	NOMB.=s|GENRE=m
De	de	PRE	MORPH=empty
rendre	rendre	VERinf	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
Dieux	dieu	NOMpro	NOMB.=p|GENRE=m
vn	un	DETndf	NOMB.=s|GENRE=m
autre	autre	ADJind	NOMB.=s|GENRE=m
hommage	hommage	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f
neiges	neige	NOMcom	NOMB.=p|GENRE=f
meſmes	même	ADJind	NOMB.=p|GENRE=f
ſe	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
fondoient	fondre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
formois	former	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
complainte	complainte	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
premiers	premier	ADJord	NOMB.=p|GENRE=m
accens	accent	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=f
horreur	horreur	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=x
autres	autre	PROind	NOMB.=p|GENRE=x
&	et	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
bois	bois	NOMcom	NOMB.=p|GENRE=m
Fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
compaſſion	compassion	NOMcom	NOMB.=s|GENRE=f
atteinte	atteindre	VERppe	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
touſiours	toujours	ADVgen	MORPH=empty
depuis	depuis	PRE	MORPH=empty
ceſte	ce	DETdem	NOMB.=s|GENRE=f
fois	fois	NOMcom	NOMB.=s|GENRE=f
La	le	DETdef	NOMB.=s|GENRE=f
douceur	douceur	NOMcom	NOMB.=s|GENRE=f
y	y	PROadv	MORPH=empty
demeure	demeurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
empreinte	empreindre	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Quelle	quel	DETint	NOMB.=s|GENRE=f
cruauté	cruauté	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
gemit	gémir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Quelle	quel	DETint	NOMB.=s|GENRE=f
constance	constance	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
fremit	frémir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Quand	quand	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
décris	décrire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
funeſte	funeste	ADJqua	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
auec	avec	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=f
belles	beau	ADJqua	NOMB.=p|GENRE=f
couleurs	couleur	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Voyant	voir	VERppa	NOMB.=x|GENRE=x
éclatter	éclater	VERinf	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
douleurs	douleur	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Pardonne	pardonner	VERcjg	MODE=imp|PERS.=2|NOMB.=s
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
ſi	si	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
proteſte	protester	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
Qu'	que	CONsub	MORPH=empty
ainſi	ainsi	ADVgen	MORPH=empty
t’	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
obligeant	obliger	VERppa	NOMB.=x|GENRE=x
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
mal	mal	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
heurs	heur	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Encore	encore	ADVgen	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
leurs	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=i
dois	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
de	de	PRE	MORPH=empty
reſte	reste	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
fin	fin	NOMcom	NOMB.=s|GENRE=f
laiſſant	laisser	VERppa	NOMB.=x|GENRE=x
ces	ce	DETdem	NOMB.=p|GENRE=m
apres	âpre	ADJqua	NOMB.=p|GENRE=m
monts	mont	NOMcom	NOMB.=p|GENRE=m
Et	et	CONcoo	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
rochers	rocher	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
fronts	front	NOMcom	NOMB.=p|GENRE=m
Seruent	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
buttes	butte	NOMcom	NOMB.=p|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
tonnerres	tonnerre	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Laiſſant	laisser	VERppa	NOMB.=x|GENRE=x
les	le	DETdef	NOMB.=p|GENRE=m
ſangliers	sanglier	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
loups	loup	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
corbeaux	corbeau	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
hiboux	hibou	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Hôtes	hôte	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=f
ſteriles	stérile	ADJqua	NOMB.=p|GENRE=f
terres	terre	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Part	part	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
j	j	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Tes	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
Muſes	muse	NOMpro	NOMB.=p|GENRE=f
ſous	sous	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
Ciel	ciel	NOMpro	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
doux	doux	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Se	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
longer	longer	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
BOVSSERES	Boussères	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Là	là	ADVgen	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voit	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vn	un	DETndf	NOMB.=s|GENRE=m
petit	petit	ADJqua	NOMB.=s|GENRE=m
château	château	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Ioignant	joindre	VERppa	NOMB.=x|GENRE=x
le	le	DETdef	NOMB.=s|GENRE=m
pied	pied	NOMcom	NOMB.=s|GENRE=m
d'	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
côtau	coteau	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
Baccus	Bacchus	NOMpro	NOMB.=s|GENRE=m
ſeant	seoir	VERppa	NOMB.=x|GENRE=x
en	en	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
throne	trône	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Haut	haut	ADJqua	NOMB.=s|GENRE=m
eſleué	élever	VERppe	NOMB.=s|GENRE=m
ſur	sur	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
arceau	arceau	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Eſtend	étendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bras	bras	NOMcom	NOMB.=p|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
bord	bord	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
eau	eau	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
long	long	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
riues	rive	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
Garone	Garonne	NOMpro	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
glorieux	glorieux	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
berceau	berceau	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Mépriſa	mépriser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Seine	Seine	NOMpro	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Roſne	Rhône	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Là	là	ADVgen	MORPH=empty
THEOPHILE	Théophile	NOMpro	NOMB.=s|GENRE=m
auec	avec	PRE	MORPH=empty
plaiſir	plaisir	NOMcom	NOMB.=s|GENRE=m
Nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
conſiderions	considérer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=p
à	à	PRE	MORPH=empty
loiſir	loisir	NOMcom	NOMB.=s|GENRE=m
La	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
poids	poids	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
myſteres	mystère	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Que	que	PROrel	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
vieux	vieux	ADJqua	NOMB.=p|GENRE=m
ſages	sage	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tracez	tracer	VERppe	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
eſprits	esprit	NOMcom	NOMB.=p|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
eſtans	être	VERppa	NOMB.=p|GENRE=m
laſſez	lasser	VERppe	NOMB.=p|GENRE=m
A	à	PRE	MORPH=empty
reuaſſer	rêvasser	VERinf	MORPH=empty
ſur	sur	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
bons	bon	ADJqua	NOMB.=p|GENRE=m
Peres	père	NOMpro	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
Nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
noyons	noyer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
ennuis	ennui	NOMcom	NOMB.=p|GENRE=m
paſſez	passer	VERppe	NOMB.=p|GENRE=m
Dedans	dedans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nectar	nectar	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
BOVSSERES	Boussères	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
ſçay	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ſi	si	CONsub	MORPH=empty
noſtre	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
Appollon	Apollon	NOMpro	NOMB.=s|GENRE=m
M'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
inſpiroit	inspirer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
dedans	dedans	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
valon	vallon	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Ou	ou	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
anime	animer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
liqueur	liqueur	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Malgré	malgré	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
hyuer	hiver	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
rigueur	rigueur	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
plume	plume	NOMcom	NOMB.=s|GENRE=f
enfantoit	enfanter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
rime	rime	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Sentant	sentir	VERppa	NOMB.=x|GENRE=x
la	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
vigueur	vigueur	NOMcom	NOMB.=s|GENRE=f
De	de	PRE	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=f
veine	veine	NOMcom	NOMB.=s|GENRE=f
bien	bien	ADVgen	MORPH=empty
ſublime	sublime	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Non	non	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
n’	ne	ADVneg	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=x
que	que	CONsub	MORPH=empty
pur	pur	ADJqua	NOMB.=s|GENRE=m
abus	abus	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Tout	tout	DETind	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
qu’	que	PROrel	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
Phœbus	Phébus	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
