form	lemma	POS	morph
aucuns	aucun	DETind	NOMB.=p|GENRE=m
traducteurs	traducteur	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
liberté	liberté	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
submettent	soumettre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
seruitude	servitude	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
C'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
asscauoir	assavoir	VERinf	MORPH=empty
qu'	que	CONsub	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	si	ADVgen	MORPH=empty
sotz	sot	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qu'	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
s'	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
efforcent	efforcer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
rendre	rendre	VERinf	MORPH=empty
ligne	ligne	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
ligne	ligne	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
vers	vers	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
vers	vers	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
laquelle	lequel	DETrel	NOMB.=s|GENRE=f
erreur	erreur	NOMcom	NOMB.=s|GENRE=f
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
deprauent	dépraver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
souuent	souvent	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
sens	sens	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
autheur	auteur	NOMcom	NOMB.=s|GENRE=m
qu'	que	PROrel	NOMB.=s|GENRE=m
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
traduisent	traduire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
n’	ne	ADVneg	MORPH=empty
expriment	exprimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
grace	grâce	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
perfection	perfection	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
vne	un	ADJind	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
autre	autre	ADJind	NOMB.=s|GENRE=f
langue	langue	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
garderas	garder	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
diligemment	diligemment	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
vice	vice	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
demonstre	démontrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
autre	autre	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
ingnorance	ignorance	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
traducteur	traducteur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
quatriesme	quatrième	ADJord	NOMB.=s|GENRE=f
reigle	règle	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	NOMB.=s|GENRE=f
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
veulx	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bailler	bailler	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
cest	ce	DETdem	NOMB.=s|GENRE=m
endroict	endroit	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
obseruer	observer	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
langues	langue	NOMcom	NOMB.=p|GENRE=f
non	non	ADVneg	MORPH=empty
reduictes	réduire	VERppe	NOMB.=p|GENRE=f
en	en	PRE	MORPH=empty
art	art	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
I'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
appelle	appeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
langues	langue	NOMcom	NOMB.=p|GENRE=f
non	non	ADVneg	MORPH=empty
reduictes	réduire	VERppe	NOMB.=p|GENRE=f
encores	encore	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
art	art	NOMcom	NOMB.=s|GENRE=m
certain	certain	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
repceu	recevoir	VERppe	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Francoyse	français	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
Italienne	italien	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
I'	le	DETdef	NOMB.=s|GENRE=f
Hespaignole	espagnol	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
celle	celui	DETdem	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
Allemaigne	Allemagne	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
d'	de	PRE	MORPH=empty
Angleterre	Angleterre	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f
vulgaires	vulgaire	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
S'	si	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
aduient	advenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
doncques	donc	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
traduises	traduire	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
quelque	quelque	DETind	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
Latin	latin	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
icelles	icelui	PROdem	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
mesmement	mêmement	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Francoyse	français	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
garder	garder	VERinf	MORPH=empty
d’	de	PRE	MORPH=empty
vsurper	usurper	VERinf	MORPH=empty
mos	mot	NOMcom	NOMB.=p|GENRE=m
trop	trop	ADVgen	MORPH=empty
approchans	approcher	VERppa	NOMB.=p|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Latin	latin	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
peu	peu	ADVgen	MORPH=empty
vsitez	usiter	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
passé	passé	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
contente	contenter	VERcjg	MODE=imp|PERS.=2|NOMB.=s
toy	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
commun	commun	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
innouer	innover	VERinf	MORPH=empty
aucunes	aucun	DETind	NOMB.=p|GENRE=f
dictions	diction	NOMcom	NOMB.=p|GENRE=f
follement	follement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
curiosité	curiosité	NOMcom	NOMB.=s|GENRE=f
reprehensible	répréhensible	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
si	si	ADVgen	MORPH=empty
aucuns	aucun	PROind	NOMB.=p|GENRE=m
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ensuy	ensuivre	VERcjg	MODE=imp|PERS.=1|NOMB.=s
en	en	PRE	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
arrogance	arrogance	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
vault	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=n
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tollerable	tolérable	ADJqua	NOMB.=s|GENRE=f
entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=m
scauans	savant	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Pour	pour	PRE	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
n’	ne	ADVneg	MORPH=empty
entends	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
pas	pas	ADVneg	MORPH=empty
que	que	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
die	dire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
traducteur	traducteur	NOMcom	NOMB.=s|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
abstienne	abstenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
totallement	totalement	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
mots	mot	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
hors	hors	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
vsaige	usage	NOMcom	NOMB.=s|GENRE=m
commun	commun	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
scait	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
langue	langue	NOMcom	NOMB.=s|GENRE=f
Grecque	grec	NOMpro	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
Latine	latin	NOMpro	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trop	trop	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
riche	riche	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
dictions	diction	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Francoyse	français	NOMpro	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
contrainct	contraindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
souuent	souvent	ADVgen	MORPH=empty
d'	de	PRE	MORPH=empty
vser	user	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
mots	mot	NOMcom	NOMB.=p|GENRE=m
peu	peu	ADVgen	MORPH=empty
frequentés	fréquenter	VERppe	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
doibt	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
extresme	extrême	ADJqua	NOMB.=s|GENRE=f
necessité	nécessité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
scay	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
oultre	outre	PRE	MORPH=empty
qu’	que	CONsub	MORPH=empty
aulcuns	aucun	PROind	NOMB.=p|GENRE=m
pourroient	pouvoir	VERcjg	MODE=con|TEMPS=pst|PERS.=3|NOMB.=p
dire	dire	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
part	part	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
dictions	diction	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
langue	langue	NOMcom	NOMB.=s|GENRE=f
Francoyse	français	NOMpro	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
deriuée	dériver	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Latine	latin	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
noz	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
predecesseurs	prédécesseur	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
heu	avoir	VERppe	NOMB.=p|GENRE=m
l’	le	DETdef	NOMB.=s|GENRE=f
autorité	autorité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
mettre	mettre	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
vsaige	usage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
modernes	moderne	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
posterieures	postérieur	ADJqua	NOMB.=p|GENRE=f
en	en	PROadv	MORPH=empty
peuuent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
autant	autant	ADVgen	MORPH=empty
faire	faire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Tout	tout	DETind	NOMB.=s|GENRE=n
cela	cela	PROdem	NOMB.=s|GENRE=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
debattre	débattre	VERinf	MORPH=empty
entre	entre	PRE	MORPH=empty
babillarts	babillard	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
meilleur	meilleur	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
suyure	suivre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
commun	commun	ADJqua	NOMB.=s|GENRE=m
langage	langage	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
Orateur	orateur	NOMpro	NOMB.=s|GENRE=m
Francoys	français	NOMpro	NOMB.=s|GENRE=m
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
traicteray	traiter	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
poinct	point	NOMcom	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
amplement	amplement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
auec	avec	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
grand'	grand	ADJqua	NOMB.=s|GENRE=f
demonstration	démonstration	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Venons	venir	VERcjg	MODE=imp|PERS.=1|NOMB.=p
maintenant	maintenant	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
cinquiesme	cinquième	ADJord	NOMB.=s|GENRE=f
reigle	règle	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	NOMB.=s|GENRE=f
doibt	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
obseruer	observer	VERinf	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
traducteur	traducteur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
quelle	quel	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
si	si	ADVgen	MORPH=empty
grand'	grand	ADJqua	NOMB.=s|GENRE=f
vertu	vertu	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
sans	sans	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
toute	tout	DETind	NOMB.=s|GENRE=f
composition	composition	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lourde	lourd	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
mal	mal	ADVgen	MORPH=empty
plaisante	plaire	VERppa	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	PROdem	NOMB.=s|GENRE=n
qu’	que	PROrel	NOMB.=s|GENRE=n
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
contient	contenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
?	?	PONfrt	MORPH=empty
rien	rien	PROind	NOMB.=s|GENRE=f
autre	autre	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
obseruation	observation	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
nombres	nombre	NOMcom	NOMB.=p|GENRE=m
oratoires	oratoire	ADJqua	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
asscauoir	assavoir	VERinf	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
liaison	liaison	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
assemblement	assemblement	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
dictions	diction	NOMcom	NOMB.=p|GENRE=f
auec	avec	PRE	MORPH=empty
telle	tel	DETind	NOMB.=s|GENRE=f
doulceur	douceur	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
non	non	ADVneg	MORPH=empty
seulement	seulement	ADVgen	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
ame	âme	NOMcom	NOMB.=s|GENRE=f
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
en	en	PROadv	MORPH=empty
contente	contenter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
oreilles	oreille	NOMcom	NOMB.=p|GENRE=f
en	en	PROadv	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
toutes	tout	ADVgen	MORPH=empty
rauies	ravir	VERppe	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
faschent	fâcher	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
iamais	jamais	ADVgen	MORPH=empty
d'	de	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
telle	tel	ADJind	NOMB.=s|GENRE=f
harmonie	harmonie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
langage	langage	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
d’	de	PRE	MORPH=empty
yceulx	icelui	DETdem	NOMB.=p|GENRE=m
nombres	nombre	NOMcom	NOMB.=p|GENRE=m
oratoires	oratoire	ADJqua	NOMB.=p|GENRE=m
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
parle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
plus	plus	ADVgen	MORPH=empty
copieusement	copieusement	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
orateur	orateur	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
quoy	quoi	PROrel	NOMB.=s|GENRE=n
n’	ne	ADVneg	MORPH=empty
en	en	PROadv	MORPH=empty
feray	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
icy	ici	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
long	long	ADJqua	NOMB.=s|GENRE=m
discours	discours	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
rechef	rechef	NOMcom	NOMB.=s|GENRE=m
aduertiray	avertir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
traducteur	traducteur	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
garde	garde	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
sans	sans	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
obseruation	observation	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
nombres	nombre	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
esmerueillable	émerveillable	ADJqua	NOMB.=s|GENRE=x
en	en	PRE	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=f
composition	composition	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	NOMB.=s|GENRE=f
ce	ce	PROdem	NOMB.=s|GENRE=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
sans	sans	PRE	MORPH=empty
yceulx	icelui	PROdem	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
sentences	sentence	NOMcom	NOMB.=p|GENRE=f
ne	ne	ADVneg	MORPH=empty
peuuent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
estre	être	VERinf	MORPH=empty
graues	graver	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
auoir	avoir	VERinf	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
poids	poids	NOMcom	NOMB.=s|GENRE=m
requis	requérir	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
legitime	légitime	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
penses	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
