form	lemma	POS	morph
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
autant	autant	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
agilité	agilité	NOMcom	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
pieds	pied	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
danſer	danser	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
ſubtilité	subtilité	NOMcom	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
mains	main	NOMcom	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
voler	voler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Deux	deux	DETcar	MORPH=empty
petites	petit	ADJqua	NOMB.=p|GENRE=f
Bohemienes	bohémien	NOMpro	NOMB.=p|GENRE=f
tendres	tendre	ADJqua	NOMB.=p|GENRE=f
&	et	CONcoo	MORPH=empty
jeunes	jeune	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
copies	copie	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
deux	deux	ADJcar	MORPH=empty
fameux	fameux	ADJqua	NOMB.=p|GENRE=m
originaux	original	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
voir	voir	VERinf	MORPH=empty
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
troiſiéme	troisième	ADJord	NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
qu’	que	PROrel	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
n’	ne	ADVneg	MORPH=empty
eſtoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
pas	pas	ADVneg	MORPH=empty
nouices	novice	NOMcom	NOMB.=p|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
meſtier	métier	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
volerie	volerie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
encherirent	enchérir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
danſe	danse	NOMcom	NOMB.=s|GENRE=f
inimitable	inimitable	ADJqua	NOMB.=s|GENRE=f
ſur	sur	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
expreſſions	expression	NOMcom	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
aduantageuſes	avantageux	ADJqua	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Deux	deux	DETcar	MORPH=empty
Ardans	ardent	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
vapeurs	vapeur	NOMcom	NOMB.=p|GENRE=f
nocturnes	nocturne	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
n’	ne	ADVneg	MORPH=empty
abandonnent	abandonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
iamais	jamais	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
riuieres	rivière	NOMcom	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
precipiter	précipiter	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
paſſans	passant	NOMcom	NOMB.=p|GENRE=m
inconſiderez	inconsidéré	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
teſte	tête	NOMcom	NOMB.=s|GENRE=f
couronnée	couronner	VERppe	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
feu	feu	NOMcom	NOMB.=s|GENRE=m
eſbloüiſſant	éblouir	VERppa	NOMB.=x|GENRE=x
,	,	PONfbl	MORPH=empty
donnerent	donner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
vne	un	DETndf	NOMB.=s|GENRE=f
mortelle	mortel	ADJqua	NOMB.=s|GENRE=f
terreur	terreur	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
abord	abord	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
Voleurs	voleur	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ſçauoient	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
que	que	CONsub	MORPH=empty
malgré	malgré	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
reſiſtance	résistance	NOMcom	NOMB.=s|GENRE=f
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ſeroient	être	VERcjg	MODE=con|PERS.=3|NOMB.=p
traiſnez	traîner	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
Spectres	spectre	NOMpro	NOMB.=p|GENRE=m
bruſlans	brûler	VERppa	NOMB.=p|GENRE=m
dans	dans	PRE	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=m
precipice	précipice	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
forca	forcer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ſe	se	DETdem	PERS.=3|NOMB.=p|GENRE=m|CAS=r
deſrober	dérober	VERinf	MORPH=empty
ſubtilement	subtilement	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
veuë	vue	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
laiſſans	laisser	VERppa	NOMB.=p|GENRE=m
faire	faire	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
Eſprits	esprit	NOMpro	NOMB.=p|GENRE=m
Folets	follet	NOMpro	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
quatriéme	quatrième	ADJord	NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
jugez	juger	VERcjg	MODE=imp|PERS.=2|NOMB.=p
auec	avec	PRE	MORPH=empty
quelle	quel	DETint	NOMB.=s|GENRE=f
legereté	légèreté	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=p|GENRE=n
ne	ne	ADVneg	MORPH=empty
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
que	que	ADVgen	MORPH=empty
fantômes	fantôme	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
eſpaiſſes	épais	ADJqua	NOMB.=p|GENRE=f
tenebres	ténèbre	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
nuit	nuit	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
quatre	quatre	DETcar	MORPH=empty
vieilles	vieux	ADJqua	NOMB.=p|GENRE=f
Sorcieres	sorcier	NOMpro	NOMB.=p|GENRE=f
vont	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faire	faire	VERinf	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
ſabat	sabbat	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
bord	bord	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
rendre	rendre	VERinf	MORPH=empty
compte	compte	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
mal	mal	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
heureuſes	heureux	ADJqua	NOMB.=p|GENRE=f
operations	opération	NOMcom	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
y	y	PROadv	MORPH=empty
preſide	présider	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
diſcerner	discerner	VERinf	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
quatriéme	quatrième	ADJord	NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
danſe	danse	NOMcom	NOMB.=s|GENRE=f
contre	contre	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
faite	faire	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mille	mille	DETcar	MORPH=empty
eſpouuentables	épouvantable	ADJqua	NOMB.=p|GENRE=f
grimaces	grimace	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
reçoiuent	recevoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
autre	autre	DETind	NOMB.=s|GENRE=f
clarté	clarté	NOMcom	NOMB.=s|GENRE=f
que	que	ADVgen	MORPH=empty
celle	celui	PROdem	NOMB.=s|GENRE=f
que	que	PROrel	MORPH=empty
leut	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=i
fourniſſoit	fournir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
vn	un	DETndf	NOMB.=s|GENRE=m
Demon	démon	NOMpro	NOMB.=s|GENRE=m
aſſis	asseoir	VERppe	NOMB.=s|GENRE=m
ſur	sur	PRE	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
toict	toit	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
maſure	masure	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	ADVgen	MORPH=empty
joignant	joindre	VERppa	NOMB.=x|GENRE=x
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
main	main	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bouche	bouche	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
Lutin	lutin	NOMpro	NOMB.=s|GENRE=m
ſortirent	sortir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
flâmes	flamme	NOMcom	NOMB.=p|GENRE=f
effroyables	effroyable	ADJqua	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vn	un	DETdef	NOMB.=s|GENRE=m
Balet	ballet	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
deſordre	désordre	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
confuſion	confusion	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
eſclairoit	éclairer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en	PROadv	MORPH=empty
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
Pere	père	NOMpro	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Couſeruateur	conservateur	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
Nimphe	nymphe	NOMpro	NOMB.=s|GENRE=f
Echo	Écho	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
profond	profond	ADJqua	NOMB.=s|GENRE=m
ſilence	silence	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
nuit	nuit	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
voyant	voir	VERppa	NOMB.=x|GENRE=x
oyſiue	oisif	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
ſçachant	savoir	VERppa	NOMB.=x|GENRE=x
à	à	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
parler	parler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ny	ni	CONcoo	MORPH=empty
à	à	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
reſpondre	répondre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ſe	il	PROrel	PERS.=3|NOMB.=s|GENRE=f|CAS=r
rendit	rendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ſous	sous	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
eſpoir	espoir	NOMcom	NOMB.=s|GENRE=m
flateur	flatteur	ADJqua	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
y	y	PROadv	MORPH=empty
rencontrer	rencontrer	VERinf	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
cruel	cruel	ADJqua	NOMB.=s|GENRE=m
Narciſſe	Narcisse	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
toûjours	toujours	ADVgen	MORPH=empty
charmé	charmer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
propre	propre	ADJqua	NOMB.=s|GENRE=f
beauté	beauté	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
pourroit	pouvoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
eſtre	être	VERinf	MORPH=empty
venu	venir	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
hazard	hasard	NOMcom	NOMB.=s|GENRE=m
conſulter	consulter	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
miroir	miroir	NOMcom	NOMB.=s|GENRE=m
liquide	liquide	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
belle	beau	ADJqua	NOMB.=s|GENRE=f
eau	eau	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
conſiderer	considérer	VERinf	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
beau	beau	ADJqua	NOMB.=s|GENRE=m
portrait	portrait	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ſoy	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
-	-	PONfbl	MORPH=empty
méme	même	ADJind	NOMB.=s|GENRE=x
;	;	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
ne	ne	ADVneg	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
ayant	avoir	VERppa	NOMB.=x|GENRE=x
peu	pouvoir	VERppe	NOMB.=s|GENRE=m
treuuer	trouver	VERinf	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
chercha	chercher	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
çà	çà	ADVgen	MORPH=empty
&	et	CONcoo	MORPH=empty
là	là	ADVgen	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
belle	beau	ADJqua	NOMB.=s|GENRE=f
fleur	fleur	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
naſquit	naître	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
ſang	sang	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
prit	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
naiſſance	naissance	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
infortunée	infortuné	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mal	mal	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
heur	heur	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
perſecute	persécuter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
continuellement	continuellement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
voulut	vouloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
donner	donner	VERinf	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
ſatisfaction	satisfaction	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Quoy	quoi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
violence	violence	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
folle	fou	ADJqua	NOMB.=s|GENRE=f
paſſion	passion	NOMcom	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
aye	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
laiſſé	laisser	VERppe	NOMB.=s|GENRE=m
que	que	ADVgen	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
os	os	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
imparfaite	imparfait	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
laiſſa	laisser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
entrée	entrée	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
auſſi	aussi	ADVgen	MORPH=empty
agreable	agréable	ADJqua	NOMB.=s|GENRE=f
qu’	que	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
pouuoit	pouvoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
deſirer	désirer	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
alors	alors	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
clarté	clarté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Lune	lune	NOMpro	NOMB.=s|GENRE=f
commença	commencer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
pouſſer	pousser	VERinf	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
cornes	corne	NOMcom	NOMB.=p|GENRE=f
argentées	argenter	VERppe	NOMB.=p|GENRE=f
ſur	sur	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
oriſon	horizon	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	MORPH=empty
obligea	obliger	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
cette	ce	DETdem	NOMB.=s|GENRE=f
Amante	amant	NOMpro	NOMB.=s|GENRE=f
deſolée	désoler	VERppe	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
retirer	retirer	VERinf	MORPH=empty
dans	dans	PRE	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
humides	humide	ADJqua	NOMB.=p|GENRE=f
grottes	grotte	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
entretenir	entretenir	VERinf	MORPH=empty
auec	avec	PRE	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
viſiteront	visiter	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
ce	ce	DETdem	NOMB.=s|GENRE=m
iour	jour	NOMcom	NOMB.=s|GENRE=m
là	là	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
diuertir	divertir	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
redites	redite	NOMcom	NOMB.=p|GENRE=f
continuelles	continuel	ADJqua	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Ici	ici	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Lune	lune	NOMpro	NOMB.=s|GENRE=f
commençea	commencer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
paroiſtre	paraître	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
AV	à_le	PRE.DETdef	NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
éclat	éclat	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
brillante	briller	VERppa	NOMB.=s|GENRE=f
Sœur	sœur	NOMpro	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Soleil	soleil	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
jeune	jeune	ADJqua	NOMB.=s|GENRE=m
Endimion	Endymion	NOMpro	NOMB.=s|GENRE=m
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ſaluer	saluer	VERinf	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fidelle	fidèle	ADJqua	NOMB.=s|GENRE=f
Maiſtreſſe	maître	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
non	non	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
ſur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Mont	mont	NOMpro	NOMB.=s|GENRE=m
Latmie	Latmie	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
ſur	sur	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
delicieuſe	délicieux	ADJqua	NOMB.=s|GENRE=f
verdure	verdure	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
Fontaine	fontaine	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ſembloit	sembler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
bel	beau	ADJqua	NOMB.=s|GENRE=m
Aſtre	astre	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
nuit	nuit	NOMcom	NOMB.=s|GENRE=f
