form	lemma	POS	morph
exercent	exercer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
personnes	personne	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
en	en	PRE	MORPH=empty
distribuant	distribuer	VERppa	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
honneurs	honneur	NOMcom	NOMB.=p|GENRE=m
offices	office	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=m
biensfaictz	bienfait	NOMcom	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	quand	CONsub	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
distribution	distribution	NOMcom	NOMB.=s|GENRE=f
se	se	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=m
scauans	savoir	VERppa	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=m
vertueux	vertueux	ADJqua	NOMB.=p|GENRE=m
en	en	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
part	part	NOMcom	NOMB.=s|GENRE=f
competente	compétent	ADJqua	NOMB.=s|GENRE=f
selon	selon	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
capacite	capacité	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
profession	profession	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
c	ce	PROdem	NOMB.=p|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
iustice	justice	NOMcom	NOMB.=s|GENRE=f
autrement	autrement	ADVgen	MORPH=empty
c	ce	PROdem	NOMB.=p|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
iniustice	injustice	NOMcom	NOMB.=s|GENRE=f
selon	selon	PRE	MORPH=empty
aristote	Aristote	NOMpro	NOMB.=s|GENRE=m
car	car	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
chascun	chacun	PROind	NOMB.=s|GENRE=m
rẽdre	rendre	VERinf	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
droit	droit	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=n
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
papes	pape	NOMcom	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
distribution	distribution	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
spirituels	spirituel	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
toutesfois	toutefois	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
iniustice	injustice	NOMcom	NOMB.=s|GENRE=f
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
appartieñe	appartenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
faire	faire	VERinf	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
amendement	amendement	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
car	car	CONcoo	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
seul	seul	ADJqua	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f
communaultez	communauté	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
grece	Grèce	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
langue	langue	NOMcom	NOMB.=s|GENRE=f
latine	latin	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
en	en	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
faictz	fait	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
romains	romain	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
este	être	VERppe	NOMB.=p|GENRE=m
escriptz	écrire	VERppe	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
fille	fille	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grecque	grec	ADJqua	NOMB.=s|GENRE=f
tant	tant	ADVgen	MORPH=empty
parce	parce	ADVgen	MORPH=empty
qu	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	être	VERppe	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	NOMcom	NOMB.=s|GENRE=m
conformee	conformer	VERppe	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
romains	romain	NOMcom	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
l	la	DETdef	NOMB.=s|GENRE=f
imitation	imitation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grecque	grec	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
parce	parce	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=f
partie	partie	VERppe	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
termes	terme	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
langue	langue	NOMcom	NOMB.=s|GENRE=f
latine	latin	ADJqua	NOMB.=s|GENRE=f
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
este	être	VERppe	NOMB.=s|GENRE=m
prins	prendre	VERppe	NOMB.=p|GENRE=m
en	en	PROadv	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
deriuez	dériver	VERppe	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grecque	grec	ADJqua	NOMB.=s|GENRE=f
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
ample	ample	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
copieuse	copieux	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
abundante	abonder	VERppa	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
termes	terme	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
vocables	vocable	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
langues	langue	NOMcom	NOMB.=p|GENRE=f
dont	dont	PROrel	NOMB.=p|GENRE=f
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
aions	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=p
congnoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
seule	seule	ADJqua	NOMB.=s|GENRE=f
langue	langue	NOMcom	NOMB.=s|GENRE=f
eloquence	éloquence	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
anciens	ancien	NOMcom	NOMB.=p|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
este	être	VERppe	NOMB.=s|GENRE=f
appellee	appeler	VERppe	NOMB.=s|GENRE=f
royne	reine	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
sciences	science	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plainement	plainement	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
ãplemẽt	amplement	ADVgen	MORPH=empty
monstrer	montrer	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
exhiber	exhiber	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
grande	grand	ADJqua	NOMB.=s|GENRE=f
puissance	puissance	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
soy	se	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
estandre	étendre	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
pars	part	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
desploier	déployer	VERinf	MORPH=empty
⁊	et	CONcoo	MORPH=empty
mectre	mettre	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
euidence	évidence	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
sur	sur	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
monstre	monstre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
figures	figure	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
sentences	sentence	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
haulte	haut	ADJqua	NOMB.=s|GENRE=f
lice	lice	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grant	grand	ADJqua	NOMB.=s|GENRE=f
sorte	sorte	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
es	en_le	PRE.DETdef	NOMB.=p|GENRE=f
autres	autre	ADJind	NOMB.=p|GENRE=f
langues	langue	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
ne	ni	CONcoo	MORPH=empty
mesmes	même	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
latine	latin	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
n	ne	ADVneg	MORPH=empty
abunde	abonder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
copieusement	copieusement	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
termes	terme	NOMcom	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
beaucoup	beaucoup	ADVgen	MORPH=empty
pres	près	ADVgen	MORPH=empty
tant	tant	ADVgen	MORPH=empty
comme	comme	CONsub	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
mere	mère	NOMcom	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
grecque	grec	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ne	ni	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
si	si	CONsub	MORPH=empty
beau	beau	ADJqua	NOMB.=s|GENRE=m
si	si	CONsub	MORPH=empty
coint	coint	ADJqua	NOMB.=s|GENRE=m
si	si	CONsub	MORPH=empty
doulx	doux	ADJqua	NOMB.=s|GENRE=m
parler	parler	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ne	ni	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
manieres	manière	NOMcom	NOMB.=p|GENRE=f
d	de	PRE	MORPH=empty
exprimer	exprimer	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
conceptions	conception	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ne	ni	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
termes	terme	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
si	si	CONsub	MORPH=empty
grande	grand	ADJqua	NOMB.=s|GENRE=f
signification	signification	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
peindre	peindre	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
couleurs	couleur	NOMcom	NOMB.=p|GENRE=f
verbales	verbal	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
representer	représenter	VERinf	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
vif	vif	NOMcom	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
oeil	œil	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
entendement	entendement	NOMcom	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
que	que	PROrel	NOMB.=p|GENRE=f
l	l	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donner	donner	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
s	si	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
estoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
en	en	PRE	MORPH=empty
ung	un	DETind	NOMB.=s|GENRE=m
pays	pays	NOMcom	NOMB.=s|GENRE=m
dessus	dessus	ADVgen	MORPH=empty
nommez	nommer	VERppe	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
monnoye	monnaie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=n
donques	donc	CONcoo	MORPH=empty
veult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
scauoir	savoir	VERinf	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
vray	vrai	NOMcom	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
dignes	digne	ADJqua	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
passe	passer	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
qu	que	PROrel	NOMB.=s|GENRE=m
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prandre	prendre	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
le	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
scauoir	savoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
amendement	amendement	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
en	en	PROadv	MORPH=empty
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
venir	venir	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
besoing	besoin	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entendre	entendre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
scaiche	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ces	ce	DETdem	NOMB.=p|GENRE=f
deux	deux	ADJcar	NOMB.=p|GENRE=f
langues	langue	NOMcom	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
causes	cause	NOMcom	NOMB.=p|GENRE=f
dessusdictes	dessus-dit	DETcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=f
qu	que	PROrel	NOMB.=p|GENRE=f
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
pourroit	pouvoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
adiouster	ajouter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
combien	combien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
faicts	fait	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
romains	romain	NOMcom	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
auiourdhuy	aujourd'hui	ADVgen	MORPH=empty
autãt	autant	ADVgen	MORPH=empty
congneuz	connaître	VERppe	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
liures	livre	NOMcom	NOMB.=p|GENRE=m
grecs	grec	ADJqua	NOMB.=p|GENRE=m
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
latins	latin	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
grecs	grec	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
este	être	VERppe	NOMB.=p|GENRE=m
fort	fort	ADVgen	MORPH=empty
diligens	diligent	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
ĩdustrieux	industrieux	ADJqua	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
histoire	histoire	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
entre	entre	PRE	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
histoires	histoire	NOMcom	NOMB.=p|GENRE=f
romaines	romain	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
grecques	grec	ADJqua	NOMB.=p|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
prĩcipal	principal	ADJqua	NOMB.=s|GENRE=m
plutarque	Plutarque	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
domesticque	domestique	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
traian	Trajan	NOMpro	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
empereur	empereur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
mais	mais	CONcoo	MORPH=empty
il	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
auiourdhuy	aujourd'hui	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
peu	peu	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
soient	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
fort	fort	ADVgen	MORPH=empty
bons	bon	ADJqua	NOMB.=p|GENRE=m
latins	latin	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
tres	très	ADVgen	MORPH=empty
peu	peu	ADVgen	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m
soient	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
bons	bon	ADJqua	NOMB.=p|GENRE=m
grecs	grec	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
combien	combien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
beaucoup	beaucoup	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=m
s	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
en	en	PROadv	MORPH=empty
meslent	mêler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
cause	cause	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
grande	grand	ADJqua	NOMB.=s|GENRE=f
difficulte	difficulté	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=m
labeur	labeur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=m
nombre	nombre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
liures	livre	NOMcom	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
sciences	science	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=p|GENRE=m
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
lire	lire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
pour	pour	PRE	MORPH=empty
auoir	avoir	VERinf	MORPH=empty
congnoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
suffisante	suffire	VERppa	NOMB.=s|GENRE=f
a	à	PRE	MORPH=empty
escripre	écrire	VERinf	MORPH=empty
esdictes	ledit	DETcom	NOMB.=p|GENRE=f
deux	deux	ADJcar	NOMB.=p|GENRE=f
langues	langue	NOMcom	NOMB.=p|GENRE=f
ornemẽt	ornement	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
elegammẽt	élégamment	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Or	or	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
poursuyure	poursuivre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
tirer	tirer	VERinf	MORPH=empty
auant	avant	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
matiere	matière	NOMcom	NOMB.=s|GENRE=f
