form	lemma	POS	morph
auecques	avec	PRE	MORPH=empty
eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
uiellesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
receans	reséant	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
abatus	abattre	VERppe	NOMB.=p|GENRE=m
moult	moult	ADVgen	MORPH=empty
bas	bas	ADVgen	MORPH=empty
En	en	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
aultre	autre	ADJind	NOMB.=s|GENRE=m
pas	pas	NOMcom	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=m
dommaiges	dommage	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
inconueniens	inconvénient	NOMcom	NOMB.=p|GENRE=m
uiennent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
autour	autour	PRE	MORPH=empty
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
ancien	ancien	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
a	à	PRE	MORPH=empty
quoy	quoi	PROcar	GENRE=n|NOMB.=s
en	en	PRE	MORPH=empty
s	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esbahissant	ébahir	VERppa	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
condicion	condition	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
ancien	ancien	NOMcom	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Pourquoy	pourquoi	ADVgen	MORPH=empty
quiert	quérir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m
ancien	ancien	NOMcom	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
icelles	icelui	PROdem	NOMB.=p|GENRE=f
trouuez	trouver	VERppe	NOMB.=p|GENRE=f
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
escharse	escharger	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ou	ou	CONcoo	MORPH=empty
espargne	épargner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
abstient	abstenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
craint	craindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
en	en	PROadv	MORPH=empty
user	user	VERinf	MORPH=empty
A	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
ung	un	DETndf	NOMB.=s|GENRE=m
metrisieur	métriseur	NOMcom	NOMB.=s|GENRE=m
nombrant	nombrer	VERppa	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
dommaiges	dommage	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
inconueniens	inconvénient	NOMcom	NOMB.=p|GENRE=m
circũuenans	circonvenir	VERppa	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
enciens	ancien	NOMcom	NOMB.=p|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Ad	@latin	OUT	MORPH=empty
senium	@latin	OUT	MORPH=empty
uirgo	@latin	OUT	MORPH=empty
caput	@latin	OUT	MORPH=empty
ad	@latin	OUT	MORPH=empty
deliuia	@latin	OUT	MORPH=empty
mergo	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Incuruor	@latin	OUT	MORPH=empty
tergo	@latin	OUT	MORPH=empty
baculiqz	@latin	OUT	MORPH=empty
iuuamine	@latin	OUT	MORPH=empty
pergo	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Tussio	@latin	OUT	MORPH=empty
dispergo	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
etc.	etc	ABR	MORPH=empty
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=x
uierge	vierge	ADJqua	NOMB.=s|GENRE=x
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ia	jà	ADVgen	MORPH=empty
uenus	venir	VERppe	NOMB.=p|GENRE=x
en	en	PRE	MORPH=empty
uieillesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
Aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
lieux	lieu	NOMcom	NOMB.=p|GENRE=m
moult	moult	ADVgen	MORPH=empty
bas	bas	ADJqua	NOMB.=p|GENRE=m
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
chief	chef	NOMcom	NOMB.=s|GENRE=m
plonge	plonger	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
abaisse	abaisser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
dos	dos	NOMcom	NOMB.=s|GENRE=m
ploye	ployer	VERppe	NOMB.=s|GENRE=m
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
chemine	cheminer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
baston	bâton	NOMcom	NOMB.=s|GENRE=m
Toussir	tousser	VERinf	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
crachier	cracher	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
hault	haut	ADJqua	NOMB.=s|GENRE=m
ton	ton	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pres	près	ADVgen	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
frappe	frapper	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sur	sur	PRE	MORPH=empty
mõ	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
col	col	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Se	si	CONsub	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
pechez	péché	NOMcom	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
laue	laver	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fol	fou	ADJqua	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Tiercem̃t	tiercement	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
noter	noter	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
uieillesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
l	le	DETdef	NOMB.=s|GENRE=m
aage	âge	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
comme	comme	CONsub	MORPH=empty
ieunesse	jeunesse	NOMcom	NOMB.=s|GENRE=f
soit	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m
aage	âge	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
ioyes	joie	NOMcom	NOMB.=p|GENRE=f
cõme	comme	CONsub	MORPH=empty
alain	Alain	NOMpro	NOMB.=s|GENRE=m
preuue	prouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Ieunesse	jeunesse	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
perfuse	perfus	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
remplie	remplir	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=f
challeur	chaleur	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
ioye	joie	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f
part	part	NOMcom	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Munera	@latin	OUT	MORPH=empty
leticie	@latin	OUT	MORPH=empty
largitur	@latin	OUT	MORPH=empty
grata	@latin	OUT	MORPH=empty
iuuẽtus	@latin	OUT	MORPH=empty
Agreables	agréable	ADJqua	NOMB.=p|GENRE=m
dons	don	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
leesse	liesse	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
donne	donner	NOMcom	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
feruẽte	fervent	ADJqua	NOMB.=s|GENRE=f
ieunesse	jeunesse	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ouide	Ovide	NOMpro	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Ieunesse	jeunesse	NOMcom	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
colye	colie	NOMcom	NOMB.=s|GENRE=f
se	se	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
esioyst	éjouir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ieus	jeu	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
desbatements	débattement	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
commencem̃t	commencement	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
remede	remède	NOMcom	NOMB.=s|GENRE=m
d	de	PRE	MORPH=empty
amours	amour	NOMcom	NOMB.=p|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	@latin	OUT	MORPH=empty
puer	@latin	OUT	MORPH=empty
es	@latin	OUT	MORPH=empty
nec	@latin	OUT	MORPH=empty
te	@latin	OUT	MORPH=empty
quit	@latin	OUT	MORPH=empty
ꝙ	@latin	OUT	MORPH=empty
nisi	@latin	OUT	MORPH=empty
;	;	PONfbl	MORPH=empty
etc	etc	ABR	MORPH=empty
.	.	PONfrt	MORPH=empty
Toy	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=x
es	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
encores	encore	ADVgen	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
enfant	enfant	NOMcom	NOMB.=s|GENRE=m
Joue	jouer	VERcoj	MODE=imp|PERS.=2|NOMB.=s
toy	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
plus	plus	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=n
Doulz	doux	ADJqua	NOMB.=s|GENRE=m
regime	régime	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
aduenant	advenir	VERppa	NOMB.=s|GENRE=m
A	à	PRE	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
couraige	courage	NOMcom	NOMB.=s|GENRE=m
ce	ce	PROdem	NOMB.=s|GENRE=n
retien	retenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Ainsi	ainsi	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
contraire	contraire	NOMcom	NOMB.=s|GENRE=m
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
oste	ôter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f
forces	force	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
amaine	amener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
uieilesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
Boece	Boèce	NOMpro	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
soy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
estre	être	VERinf	MORPH=empty
uieil	vieux	ADJqua	NOMB.=s|GENRE=m
deuant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
uieillesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
inopinee	inopiné	ADJqua	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
es	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quatre	quatre	DETcar	NOMB.=p|GENRE=m
uers	vers	NOMcom	NOMB.=p|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
texte	texte	NOMcom	NOMB.=s|GENRE=m
dont	dont	PROrel	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
commence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
deuant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
etc	etc	ABR	MORPH=empty
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
preuue	prouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
uiellesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
troys	trois	ADJcar	NOMB.=p|GENRE=m
signes	signe	NOMcom	NOMB.=p|GENRE=m
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m
aparent	apparier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
demonstrẽt	démontrer	VERinf	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
dehors	dehors	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Certes	certes	ADVgen	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
deuenu	devenir	VERppe	NOMB.=s|GENRE=x
uieil	vieux	ADJqua	NOMB.=s|GENRE=x
et	et	CONcoo	MORPH=empty
ancien	ancien	ADJqua	NOMB.=s|GENRE=x
;	;	PONfbl	MORPH=empty
laquelle	lequel	DETrel	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apparoir	apparoir	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
certaines	certain	DETind	NOMB.=p|GENRE=f
raysons	raison	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Premierement	premièrement	ADVgen	MORPH=empty
car	car	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tout	tout	ADVgen	MORPH=empty
chenu	chenu	ADJqua	NOMB.=s|GENRE=x
combien	combien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
deuant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
n	ne	ADVneg	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pas	pas	ADVneg	MORPH=empty
grant	grand	ADJqua	NOMB.=s|GENRE=m
nombre	nombre	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ans	an	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
cõme	comme	CONsub	MORPH=empty
estre	être	VERinf	MORPH=empty
chenu	chenu	ADJqua	NOMB.=s|GENRE=x
ne	ne	ADVneg	MORPH=empty
cõuiengne	convenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
nul	nul	PROind	NOMB.=s|GENRE=m
fors	fors	PRE	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
uieillesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
tant	tant	ADVgen	MORPH=empty
seullement	seulement	ADVgen	MORPH=empty
;	;	PONfbl	MORPH=empty
Porphire	Porphire	NOMpro	NOMB.=s|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
tesmoigne	témoigner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
predicables	prédicable	NOMcom	NOMB.=p|GENRE=m
Secondement	secondement	ADVgen	MORPH=empty
peult	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apparoir	apparoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
membres	membre	NOMcom	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tremblãs	trembler	VERppa	NOMB.=p|GENRE=m
Tiercement	tiercement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
cuir	cuir	NOMcom	NOMB.=s|GENRE=m
lasche	lâche	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
uuide	vide	ADJqua	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contraict	contraindre	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
royes	raie	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
frõcheures	fronçure	NOMcom	NOMB.=p|GENRE=f
desquelles	de_lequel	PRE.PROrel	NOMB.=p|GENRE=f
iob	Job	NOMpro	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
seziesme	seizième	DETord	NOMB.=s|GENRE=m
chappitre	chapitre	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f
royes	raie	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
froncheures	fronçure	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
cuir	cuir	NOMcom	NOMB.=s|GENRE=m
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tesmõgnage	témoignage	NOMcom	NOMB.=s|GENRE=m
contre	contre	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
Pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
euidence	évidence	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
entendement	entendement	NOMcom	NOMB.=p|GENRE=m
desquelz	de_lequel	PRE.PROrel	NOMB.=p|GENRE=m
signes	signe	NOMcom	NOMB.=p|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
noter	noter	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nourrissement	nourrissement	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
plantes	plante	NOMcom	NOMB.=p|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cause	causer	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
challeur	chaleur	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
humeur	humeur	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
cheueulx	cheveu	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
cuir	cuir	NOMcom	NOMB.=s|GENRE=m
croissent	croître	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
comme	comme	CONsub	MORPH=empty
plantes	plante	NOMcom	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
comme	comme	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
uieillesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
challeur	chaleur	NOMcom	NOMB.=s|GENRE=f
naturelle	naturel	ADJqua	NOMB.=s|GENRE=f
deffaille	défaillir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
froideur	froideur	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
rachines	racine	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
peulz	poil	NOMcom	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
altereez	altérer	VERppe	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
cheueux	cheveu	NOMcom	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
consumez	consumer	VERppe	NOMB.=p|GENRE=m
attendu	attendre	VERppe	NOMB.=s|GENRE=n
que	que	CONsub	MORPH=empty
froideur	froideur	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mere	mère	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
blancheur	blancheur	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
froideur	froideur	NOMcom	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
cheueux	cheveu	NOMcom	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fais	faire	VERppe	NOMB.=p|GENRE=m
blans	blanc	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
en	en	PROadv	MORPH=empty
deuient	devenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chenu	chenu	ADJqua	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
membres	membre	NOMcom	NOMB.=p|GENRE=m
tremblent	trembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
